sample	sequence_id	v_call	j_call	v_aa_identity	j_aa_identity	bad_v	bad_j	bad_v_identity	bad_j_identity	bad_v_evalue	bad_j_evalue
ERR346596	ERR346596.328642	J558.29	JH4	26.804	100.000	True	False	True	False	False	False
ERR346596	ERR346596.328679	VHSM7.a3.93	JH2	51.042	100.000	True	False	True	False	False	False
ERR346596	ERR346596.328820	VHSM7.a1.83,VHSM7.a3.93	JH4	73.958	100.000	True	False	True	False	False	False
ERR346596	ERR346596.328969	VHA1	JH2	98.969	80.000	False	True	False	True	False	False
ERR346596	ERR346596.328935	VHSM7.a3.93	JH2	26.042	100.000	True	False	True	False	False	False
ERR346596	ERR346596.328963	J558.55.149	JH2	55.208	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329092	J558.8	JH3	83.673	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329185	J558.83.189	JH2	63.918	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329259	VHS107.a3.106	JH2	47.525	91.667	True	False	True	False	False	False
ERR346596	ERR346596.329498	VHQ52.a27.79	JH1	27.083	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329427	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329543	J558.46	JH3	41.237	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329549	J558.h	JH4	83.673	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329566	Q52.3.8,VHQ52.a3.8	JH2	9.474	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329587	J558.h	JH3	83.158	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329588	J558.50	JH3	84.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329605	VHQ52.a27.79	JH1	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329636	J558.5	JH4	98.980	76.471	False	True	False	True	False	False
ERR346596	ERR346596.329729	J558.5	JH4	94.898	81.250	False	True	False	True	False	False
ERR346596	ERR346596.329764	J558.h	JH4	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329802	VH7183.a33.55	JH2	19.388	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329839	MAI1,MBK2,PWK2		66.667		True	False	True	False	False	False
ERR346596	ERR346596.329842	J558.48,J558.k	JH2,JH3	70.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329974	J558.50	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.329957	VH61-1P,VH7183.a47.76	JH2	8.247	100.000	True	False	True	False	False	False
ERR346596	ERR346596.330077	J558.5	JH2	90.722	78.571	False	True	False	True	False	False
ERR346596	ERR346596.330138	J558.5	JH4	93.814	81.250	False	True	False	True	False	False
ERR346596	ERR346596.330144	J558.h	JH4	82.474	92.857	True	False	True	False	False	False
ERR346596	ERR346596.330177	J558.47	JH1	18.750	100.000	True	False	True	False	False	False
ERR346596	ERR346596.330174	J558.33	JH2	57.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.330212	VHSM7.a3.93	JH3	51.020	100.000	True	False	True	False	False	False
ERR346596	ERR346596.330307	J558.45	JH1	62.500	43.750	True	True	True	True	False	False
ERR346596	ERR346596.330259	J558.17	JH2	5.208	92.308	True	False	True	False	False	False
ERR346596	ERR346596.330317	J558.5	JH4	91.837	81.250	False	True	False	True	False	False
ERR346596	ERR346596.330353	V11,VHS107.a3.106	JH1	49.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.330325	J558.h	JH4	84.536	93.750	True	False	True	False	False	False
ERR346596	ERR346596.330470	J558.12	JH2	69.072	92.308	True	False	True	False	False	False
ERR346596	ERR346596.330496	J558.h	JH4	84.694	92.857	True	False	True	False	False	False
ERR346596	ERR346596.330464	VHSM7.a3.93	JH2	82.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.330519	J558.21pg.111,J558.25pg.115	JH3	82.474	100.000	True	False	True	False	False	False
ERR346596	ERR346596.330517	J558.48,J558.k	JH2,JH3	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.330566	J558.64.162,J558.74.176	JH3	57.292	92.857	True	False	True	False	False	False
ERR346596	ERR346596.330555	V11,VHS107.a3.106	JH1	17.172	94.118	True	False	True	False	False	False
ERR346596	ERR346596.330592	VH7183.a4.6,VHD6.96	JH4	19.792	100.000	True	False	True	False	False	False
ERR346596	ERR346596.330745	J558.1	JH2	71.134	100.000	True	False	True	False	False	False
ERR346596	ERR346596.330807	J558.64.162,J558.74.176	JH3	18.367	100.000	True	False	True	False	False	False
ERR346596	ERR346596.330876	VHSM7.a4.108	JH2	96.907	28.571	False	True	False	True	False	False
ERR346596	ERR346596.330848	J558.17	JH2	82.292	84.615	True	True	True	True	False	False
ERR346596	ERR346596.330919	VHQ52.a27.79,VOx-1	JH4	45.263	100.000	True	False	True	False	False	False
ERR346596	ERR346596.330869	J558.8	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.331019	VHSM7.a3.93	JH2	90.722	80.000	False	True	False	True	False	False
ERR346596	ERR346596.331073	MAI1,MBK2,PWK2		66.667		True	False	True	False	False	False
ERR346596	ERR346596.331098	J558.50	JH3	84.694	92.857	True	False	True	False	False	False
ERR346596	ERR346596.331231	J558.29	JH4	18.681	100.000	True	False	True	False	False	False
ERR346596	ERR346596.331207	J558.19	JH2	44.330	100.000	True	False	True	False	False	False
ERR346596	ERR346596.331258	VHQ52.a27.79	JH1	66.667	93.333	True	False	True	False	False	False
ERR346596	ERR346596.331218	J558.54.148	JH3	44.898	100.000	True	False	True	False	False	False
ERR346596	ERR346596.331341	VHSM7.a3.93	JH4	91.753	50.000	False	True	False	True	False	False
ERR346596	ERR346596.331393	J558.2	JH3	83.333	85.714	True	False	True	False	False	False
ERR346596	ERR346596.331424	VHSM7.a3.93	JH3	17.708	100.000	True	False	True	False	False	False
ERR346596	ERR346596.331482	VHA1	JH2	34.021	100.000	True	False	True	False	False	False
ERR346596	ERR346596.331500	H13-3	JH3	90.816	80.000	False	True	False	True	False	False
ERR346596	ERR346596.331605	J558.50	JH3	82.474	100.000	True	False	True	False	False	False
ERR346596	ERR346596.331641	J558.50	JH3	81.633	100.000	True	False	True	False	False	False
ERR346596	ERR346596.331793	V11,VHS107.a3.106	JH1	6.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.331860	J558.f	JH2	13.402	100.000	True	False	True	False	False	False
ERR346596	ERR346596.331907	VHQ52.a27.79,VOx-1	JH4	58.947	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332009	J558.45	JH1	36.170	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332010	J558.70pg.171,J558.n	JH4	92.708	82.353	False	True	False	True	False	False
ERR346596	ERR346596.332012	VHSM7.a3.93	JH3	56.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332133	VH36-60.a6.114	JH2	43.878	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332226	VHSM7.a3.93	JH2	25.000	92.308	True	False	True	False	False	False
ERR346596	ERR346596.332398	VH7183.a4.6,VHD6.96	JH4	93.814	80.000	False	True	False	True	False	False
ERR346596	ERR346596.332445	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332487	J558.39	JH3	59.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332495	J558.47	JH2	6.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332489	J558.37	JH4	9.278	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332511	J558.5	JH4	94.565	81.250	False	True	False	True	False	False
ERR346596	ERR346596.332535	J558.5	JH3	65.625	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332558	J558.h	JH2	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332590	S107.3.62,V11,VHS107.a2psi.82	JH1	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332621	J558.29	JH4	58.763	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332623	J558.47	JH2	5.102	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332690	VHQ52.a27.79,VOx-1	JH4	54.737	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332765	VHQ52.a1psi.2		62.500		True	False	True	False	False	False
ERR346596	ERR346596.332774	J558.50	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332773	VHQ52.a2.4	JH2	60.825	86.667	True	False	True	False	False	False
ERR346596	ERR346596.332802	J558.50	JH3	82.474	92.857	True	False	True	False	False	False
ERR346596	ERR346596.332814	J558.47	JH4	100.000	76.471	False	True	False	True	False	False
ERR346596	ERR346596.332859	J558.15	JH4	100.000	81.250	False	True	False	True	False	False
ERR346596	ERR346596.332958	VHSM7.a3.93	JH3	59.794	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332968	VH7183.a46.75	JH4	6.186	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332967	VHQ52.a27.79,VOx-1	JH4	78.947	100.000	True	False	True	False	False	False
ERR346596	ERR346596.332982	VHQ52.a2.4	JH3	61.053	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333067	VHSM7.a3.93	JH3	28.866	92.308	True	False	True	False	False	False
ERR346596	ERR346596.333065	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333070	VHQ52.a27.79	JH4	96.875	50.000	False	True	False	True	False	False
ERR346596	ERR346596.333124	J558.54.148	JH2	45.361	93.333	True	False	True	False	False	False
ERR346596	ERR346596.333111	VHS107.a3.106	JH1	48.515	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333115	J558.50	JH3	49.485	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333150	J558.h	JH4	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333119	H13-3	JH2	36.082	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333142	J558.h	JH4	82.474	93.750	True	False	True	False	False	False
ERR346596	ERR346596.333286	J558.47	JH3	46.875	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333288	VH36-60.a2.90	JH2	76.289	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333354	VHX24.a1.84	JH3	88.776	63.636	False	True	False	True	False	False
ERR346596	ERR346596.333436	VHQ52.a5.13	JH3	14.433	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333545	J558.h	JH3	84.375	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333594	VHQ52.a27.79	JH1	80.412	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333620	J558.64.162,J558.74.176	JH3	94.898	42.857	False	True	False	True	False	False
ERR346596	ERR346596.333726	VHSM7.a3.93	JH4	42.708	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333800	VH36-60.a1.85	JH4	11.340	93.333	True	False	True	False	False	False
ERR346596	ERR346596.333839	J558.21pg.111,J558.25pg.115	JH3	83.505	92.308	True	False	True	False	False	False
ERR346596	ERR346596.333943	VHQ52.a27.79	JH1	26.042	100.000	True	False	True	False	False	False
ERR346596	ERR346596.333989	VHSM7.a3.93	JH4	94.898	80.000	False	True	False	True	False	False
ERR346596	ERR346596.334156	VHSM7.a3.93	JH3	42.708	100.000	True	False	True	False	False	False
ERR346596	ERR346596.334374	VHSM7.a3.93	JH3	60.417	100.000	True	False	True	False	False	False
ERR346596	ERR346596.334395	J558.14pg.104	JH4	71.429	100.000	True	False	True	False	False	False
ERR346596	ERR346596.334407	J558.33	JH3	36.082	100.000	True	False	True	False	False	False
ERR346596	ERR346596.334552	J558.64.162,J558.74.176	JH3	38.542	100.000	True	False	True	False	False	False
ERR346596	ERR346596.334542	J558.19.109	JH4	84.694	92.857	True	False	True	False	False	False
ERR346596	ERR346596.334596	J558.19	JH3	100.000	57.143	False	True	False	True	False	False
ERR346596	ERR346596.334636	J558.47	JH2	20.619	100.000	True	False	True	False	False	False
ERR346596	ERR346596.334631	VH7183.a37.59	JH2	97.938	35.714	False	True	False	True	False	False
ERR346596	ERR346596.334668	J558.52.145,J558.61.157,V3	JH2	17.526	100.000	True	False	True	False	False	False
ERR346596	ERR346596.334627	VHQ52.a27.79,VOx-1	JH4	27.368	100.000	True	False	True	False	False	False
ERR346596	ERR346596.334702	J558.h	JH4	83.673	92.857	True	False	True	False	False	False
ERR346596	ERR346596.334741	VH7183.a22psi.36	JH2	62.500	100.000	True	False	True	False	False	False
ERR346596	ERR346596.334946	J558.37.127	JH3	24.742	100.000	True	False	True	False	False	False
ERR346596	ERR346596.334874	J558.83.189	JH2	89.691	60.000	False	True	False	True	False	False
ERR346596	ERR346596.334978	J558.46	JH4	3.125	93.750	True	False	True	False	False	False
ERR346596	ERR346596.335004	V11,VHS107.a3.106	JH1	49.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335077	V102	JH4	84.375	93.750	True	False	True	False	False	False
ERR346596	ERR346596.335166	VHS107.a3.106	JH2	97.030	84.615	False	True	False	True	False	False
ERR346596	ERR346596.335155	J558.17	JH2	65.625	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335210	J558.83.189	JH2	50.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335219	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335233	J558.44	JH2	100.000	61.538	False	True	False	True	False	False
ERR346596	ERR346596.335292	J558.38pg.128	JH4	83.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335313	VHQ52.a27.79,VOx-1	JH1	32.632	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335391	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335402	VHA1	JH2	98.969	28.571	False	True	False	True	False	False
ERR346596	ERR346596.335411	J558.3.90,J558.50	JH3	50.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335406	VHQ52.a27.79	JH1	46.392	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335442	J558.79.184	JH4	82.474	87.500	True	False	True	False	False	False
ERR346596	ERR346596.335535	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335571	VHQ52.a27.79	JH2	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335603	VHSM7.a3.93	JH3	97.917	53.846	False	True	False	True	False	False
ERR346596	ERR346596.335568	J558.l	JH4	56.250	93.333	True	False	True	False	False	False
ERR346596	ERR346596.335712	J558.45	JH1	23.077	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335728	J558.54.148	JH3	93.684	36.364	False	True	False	True	False	False
ERR346596	ERR346596.335727	J558.17	JH3	41.053	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335812	J558.50	JH3	84.694	100.000	True	False	True	False	False	False
ERR346596	ERR346596.335886	VHSM7.a3.93	JH2	65.625	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336002	J558.33	JH4	14.583	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336110	J558.21pg.111,J558.25pg.115	JH3	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336226	SM7.1.44,SM7.2.49,VHSM7.a3.93	JH2	77.778	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336241	VHQ52.a27.79	JH1	81.250	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336289	VHSM7.a1.83	JH4	30.612	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336298	VHSM7.a3.93	JH3	97.938	76.923	False	True	False	True	False	False
ERR346596	ERR346596.336174	J558.21pg.111,J558.25pg.115	JH3	82.474	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336297	VHQ52.a27.79	JH4	78.125	94.118	True	False	True	False	False	False
ERR346596	ERR346596.336420	VHX24.a1.84	JH2	27.835	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336405	J558.5	JH4	93.814	81.250	False	True	False	True	False	False
ERR346596	ERR346596.336428	VHSM7.a3.93	JH2	26.804	92.308	True	False	True	False	False	False
ERR346596	ERR346596.336378	VH7183.7b	JH4	66.667	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336440	Q52.1pg.2,VHQ52.a1psi.2		62.500		True	False	True	False	False	False
ERR346596	ERR346596.336577	J558.38pg.128	JH4	83.333	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336755	J558.27pg.117	JH4	10.870	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336781	VHS107.a3.106	JH1	76.238	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336844	VH36-60.a2.90	JH4	92.784	82.353	False	True	False	True	False	False
ERR346596	ERR346596.336943	J558.21pg.111,J558.25pg.115	JH3	82.292	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336966	V11,VHS107.a3.106	JH1	40.000	86.667	True	False	True	False	False	False
ERR346596	ERR346596.336979	VHQ52.a27.79	JH1	81.443	100.000	True	False	True	False	False	False
ERR346596	ERR346596.336988	J558.39	JH3	53.608	100.000	True	False	True	False	False	False
ERR346596	ERR346596.337001	J558.17	JH3	51.042	93.333	True	False	True	False	False	False
ERR346596	ERR346596.337026	VHSM7.a3.93	JH2	29.167	92.308	True	False	True	False	False	False
ERR346596	ERR346596.337058	VH7183.a19.31	JH2	73.196	100.000	True	False	True	False	False	False
ERR346596	ERR346596.337076	VHSM7.a3.93	JH2	83.505	100.000	True	False	True	False	False	False
ERR346596	ERR346596.337136	J558.13	JH3	25.000	100.000	True	False	True	False	False	False
ERR346596	ERR346596.337144	J558.29	JH4	6.122	100.000	True	False	True	False	False	False
ERR346596	ERR346596.337225	J558.50	JH3	82.653	100.000	True	False	True	False	False	False
ERR346596	ERR346596.337219	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
ERR346596	ERR346596.337286	J558.1	JH2	2.062	100.000	True	False	True	False	False	False
ERR346596	ERR346596.337318	VH61-1P,VH7183.a47.76	JH2	42.708	100.000	True	False	True	False	False	False
ERR346596	ERR346596.337395	J558.2	JH3	90.722	77.778	False	True	False	True	False	False
ERR346596	ERR346596.337459	VHSM7.a1.83	JH4	14.433	93.750	True	False	True	False	False	False
ERR346596	ERR346596.337546	VHSM7.a3.93	JH3	72.165	100.000	True	False	True	False	False	False
ERR346596	ERR346596.337769	VHX24.a1.84	JH3	36.735	100.000	True	False	True	False	False	False
ERR346596	ERR346596.337800	J558.h	JH4	83.505	93.750	True	False	True	False	False	False
ERR346596	ERR346596.337872	VHA1	JH2	43.750	86.667	True	False	True	False	False	False
ERR346596	ERR346596.337857	J558.17	JH4	23.158	100.000	True	False	True	False	False	False
ERR346596	ERR346596.337886	VHQ52.a27.79	JH2	42.708	92.857	True	False	True	False	False	False
ERR346596	ERR346596.337926	VHQ52.a22.67	JH1	53.125	93.750	True	False	True	False	False	False
ERR346596	ERR346596.338075	J558.19	JH2	45.833	100.000	True	False	True	False	False	False
ERR346596	ERR346596.338151	J606.4.82		50.000		True	False	True	False	False	False
ERR346596	ERR346596.338147	J558.50	JH3	84.536	100.000	True	False	True	False	False	False
